lane, 0, 0, 5, no-driving
89.045364, 9.476627, 0.000000, 1.563976
89.052247, 10.493334, 0.000000, 1.564433
89.057543, 11.485169, 0.000000, 1.566481
89.060808, 12.477013, 0.000000, 1.568528
89.062042, 13.468861, 0.000000, 1.570576
89.061245, 14.460710, 0.000000, 1.572624
89.058425, 15.457674, 0.000000, 1.574344
89.055101, 16.504116, 0.000000, 1.572900
89.054386, 17.572839, 0.000000, 1.570031
89.056737, 18.641561, 0.000000, 1.567162
89.062155, 19.710271, 0.000000, 1.564293
89.070639, 20.778961, 0.000000, 1.561423
89.082189, 21.847622, 0.000000, 1.558554
89.096695, 22.910527, 0.000000, 1.556051
lane, 0, 0, 4, no-driving
95.045224, 9.435709, 0.000000, 1.563976
95.052126, 10.455153, 0.000000, 1.564433
95.057487, 11.459275, 0.000000, 1.566481
95.060793, 12.463405, 0.000000, 1.568528
95.062042, 13.467540, 0.000000, 1.570576
95.061235, 14.471675, 0.000000, 1.572624
95.058387, 15.478961, 0.000000, 1.574344
95.055088, 16.516737, 0.000000, 1.572900
95.054384, 17.568246, 0.000000, 1.570031
95.056698, 18.619753, 0.000000, 1.567162
95.062028, 19.671248, 0.000000, 1.564293
95.070375, 20.722724, 0.000000, 1.561423
95.081739, 21.774172, 0.000000, 1.558554
95.096043, 22.822058, 0.000000, 1.556051
lane, 0, 0, 3, no-driving
95.680210, 9.431378, 0.000000, 1.563976
95.687113, 10.451113, 0.000000, 1.564433
95.692482, 11.456534, 0.000000, 1.566481
95.695791, 12.461965, 0.000000, 1.568528
95.697042, 13.467400, 0.000000, 1.570576
95.696234, 14.472835, 0.000000, 1.572624
95.693383, 15.481214, 0.000000, 1.574344
95.690086, 16.518073, 0.000000, 1.572900
95.689384, 17.567760, 0.000000, 1.570031
95.691693, 18.617445, 0.000000, 1.567162
95.697014, 19.667118, 0.000000, 1.564293
95.705347, 20.716773, 0.000000, 1.561423
95.716691, 21.766399, 0.000000, 1.558554
95.730974, 22.812695, 0.000000, 1.556051
lane, 0, 0, 2, driving
97.680163, 9.417738, 0.000000, 1.563976
97.687073, 10.438386, 0.000000, 1.564433
97.692463, 11.447903, 0.000000, 1.566481
97.695786, 12.457429, 0.000000, 1.568528
97.697042, 13.466959, 0.000000, 1.570576
97.696231, 14.476490, 0.000000, 1.572624
97.693371, 15.488310, 0.000000, 1.574344
97.690082, 16.522280, 0.000000, 1.572900
97.689383, 17.566229, 0.000000, 1.570031
97.691680, 18.610175, 0.000000, 1.567162
97.696972, 19.654111, 0.000000, 1.564293
97.705259, 20.698027, 0.000000, 1.561423
97.716541, 21.741915, 0.000000, 1.558554
97.730757, 22.783206, 0.000000, 1.556051
lane, 0, 0, 1, driving
101.180082, 9.393869, 0.000000, 1.563976
101.187002, 10.416114, 0.000000, 1.564433
101.192430, 11.432798, 0.000000, 1.566481
101.195777, 12.449491, 0.000000, 1.568528
101.197042, 13.466188, 0.000000, 1.570576
101.196225, 14.482887, 0.000000, 1.572624
101.193349, 15.500727, 0.000000, 1.574344
101.190074, 16.529642, 0.000000, 1.572900
101.189382, 17.563549, 0.000000, 1.570031
101.191657, 18.597454, 0.000000, 1.567162
101.196898, 19.631348, 0.000000, 1.564293
101.205106, 20.665222, 0.000000, 1.561423
101.216279, 21.699069, 0.000000, 1.558554
101.230376, 22.731599, 0.000000, 1.556051
lane, 0, 0, 0, no-driving
