lane, 0, 0, 6, no-driving
142.668685, 183.530618, 0.000000, 3.116468
141.667771, 183.555771, 0.000000, 3.116468
140.666858, 183.580924, 0.000000, 3.116468
139.665945, 183.606077, 0.000000, 3.116468
138.665031, 183.631230, 0.000000, 3.116468
137.664118, 183.656383, 0.000000, 3.116468
136.663204, 183.681536, 0.000000, 3.116468
135.662291, 183.706689, 0.000000, 3.116468
134.661377, 183.731842, 0.000000, 3.116468
133.660464, 183.756995, 0.000000, 3.116468
132.659551, 183.782149, 0.000000, 3.116468
131.658637, 183.807302, 0.000000, 3.116468
130.657724, 183.832455, 0.000000, 3.116468
129.656810, 183.857608, 0.000000, 3.116468
128.655897, 183.882761, 0.000000, 3.116468
127.654983, 183.907914, 0.000000, 3.116468
126.654070, 183.933067, 0.000000, 3.116468
125.653156, 183.958220, 0.000000, 3.116468
124.652243, 183.983373, 0.000000, 3.116468
123.651330, 184.008526, 0.000000, 3.116468
122.650416, 184.033679, 0.000000, 3.116468
121.649503, 184.058832, 0.000000, 3.116468
120.648589, 184.083986, 0.000000, 3.116468
119.647676, 184.109139, 0.000000, 3.116468
118.646762, 184.134292, 0.000000, 3.116468
117.645849, 184.159445, 0.000000, 3.116468
116.644936, 184.184598, 0.000000, 3.116468
115.644022, 184.209751, 0.000000, 3.116468
114.643109, 184.234904, 0.000000, 3.116468
113.642195, 184.260057, 0.000000, 3.116468
112.641282, 184.285210, 0.000000, 3.116468
111.640368, 184.310363, 0.000000, 3.116468
110.639455, 184.335516, 0.000000, 3.116468
109.638542, 184.360669, 0.000000, 3.116468
108.637628, 184.385823, 0.000000, 3.116468
107.636715, 184.410976, 0.000000, 3.116468
106.635801, 184.436129, 0.000000, 3.116468
105.634888, 184.461282, 0.000000, 3.116468
104.633974, 184.486435, 0.000000, 3.116468
103.633061, 184.511588, 0.000000, 3.116468
102.632148, 184.536741, 0.000000, 3.116468
101.631234, 184.561894, 0.000000, 3.116468
100.630321, 184.587047, 0.000000, 3.116468
99.629407, 184.612200, 0.000000, 3.116468
98.628494, 184.637353, 0.000000, 3.116468
97.627580, 184.662506, 0.000000, 3.116468
96.626667, 184.687660, 0.000000, 3.116468
95.625754, 184.712813, 0.000000, 3.116468
94.624841, 184.737966, 0.000000, 3.116468
lane, 0, 0, 5, no-driving
142.718929, 185.529986, 0.000000, 3.116468
141.718016, 185.555140, 0.000000, 3.116468
140.717102, 185.580293, 0.000000, 3.116468
139.716189, 185.605446, 0.000000, 3.116468
138.715275, 185.630599, 0.000000, 3.116468
137.714362, 185.655752, 0.000000, 3.116468
136.713449, 185.680905, 0.000000, 3.116468
135.712535, 185.706058, 0.000000, 3.116468
134.711622, 185.731211, 0.000000, 3.116468
133.710708, 185.756364, 0.000000, 3.116468
132.709795, 185.781517, 0.000000, 3.116468
131.708881, 185.806670, 0.000000, 3.116468
130.707968, 185.831823, 0.000000, 3.116468
129.707055, 185.856977, 0.000000, 3.116468
128.706141, 185.882130, 0.000000, 3.116468
127.705228, 185.907283, 0.000000, 3.116468
126.704314, 185.932436, 0.000000, 3.116468
125.703401, 185.957589, 0.000000, 3.116468
124.702487, 185.982742, 0.000000, 3.116468
123.701574, 186.007895, 0.000000, 3.116468
122.700661, 186.033048, 0.000000, 3.116468
121.699747, 186.058201, 0.000000, 3.116468
120.698834, 186.083354, 0.000000, 3.116468
119.697920, 186.108507, 0.000000, 3.116468
118.697007, 186.133660, 0.000000, 3.116468
117.696093, 186.158814, 0.000000, 3.116468
116.695180, 186.183967, 0.000000, 3.116468
115.694267, 186.209120, 0.000000, 3.116468
114.693353, 186.234273, 0.000000, 3.116468
113.692440, 186.259426, 0.000000, 3.116468
112.691526, 186.284579, 0.000000, 3.116468
111.690613, 186.309732, 0.000000, 3.116468
110.689699, 186.334885, 0.000000, 3.116468
109.688786, 186.360038, 0.000000, 3.116468
108.687873, 186.385191, 0.000000, 3.116468
107.686959, 186.410344, 0.000000, 3.116468
106.686046, 186.435498, 0.000000, 3.116468
105.685132, 186.460651, 0.000000, 3.116468
104.684219, 186.485804, 0.000000, 3.116468
103.683305, 186.510957, 0.000000, 3.116468
102.682392, 186.536110, 0.000000, 3.116468
101.681479, 186.561263, 0.000000, 3.116468
100.680565, 186.586416, 0.000000, 3.116468
99.679652, 186.611569, 0.000000, 3.116468
98.678738, 186.636722, 0.000000, 3.116468
97.677825, 186.661875, 0.000000, 3.116468
96.676911, 186.687028, 0.000000, 3.116468
95.675998, 186.712181, 0.000000, 3.116468
94.675086, 186.737334, 0.000000, 3.116468
lane, 0, 0, 4, no-driving
142.734882, 186.164786, 0.000000, 3.116468
141.733968, 186.189939, 0.000000, 3.116468
140.733055, 186.215092, 0.000000, 3.116468
139.732142, 186.240245, 0.000000, 3.116468
138.731228, 186.265398, 0.000000, 3.116468
137.730315, 186.290551, 0.000000, 3.116468
136.729401, 186.315705, 0.000000, 3.116468
135.728488, 186.340858, 0.000000, 3.116468
134.727574, 186.366011, 0.000000, 3.116468
133.726661, 186.391164, 0.000000, 3.116468
132.725748, 186.416317, 0.000000, 3.116468
131.724834, 186.441470, 0.000000, 3.116468
130.723921, 186.466623, 0.000000, 3.116468
129.723007, 186.491776, 0.000000, 3.116468
128.722094, 186.516929, 0.000000, 3.116468
127.721180, 186.542082, 0.000000, 3.116468
126.720267, 186.567235, 0.000000, 3.116468
125.719353, 186.592388, 0.000000, 3.116468
124.718440, 186.617542, 0.000000, 3.116468
123.717527, 186.642695, 0.000000, 3.116468
122.716613, 186.667848, 0.000000, 3.116468
121.715700, 186.693001, 0.000000, 3.116468
120.714786, 186.718154, 0.000000, 3.116468
119.713873, 186.743307, 0.000000, 3.116468
118.712959, 186.768460, 0.000000, 3.116468
117.712046, 186.793613, 0.000000, 3.116468
116.711133, 186.818766, 0.000000, 3.116468
115.710219, 186.843919, 0.000000, 3.116468
114.709306, 186.869072, 0.000000, 3.116468
113.708392, 186.894226, 0.000000, 3.116468
112.707479, 186.919379, 0.000000, 3.116468
111.706565, 186.944532, 0.000000, 3.116468
110.705652, 186.969685, 0.000000, 3.116468
109.704739, 186.994838, 0.000000, 3.116468
108.703825, 187.019991, 0.000000, 3.116468
107.702912, 187.045144, 0.000000, 3.116468
106.701998, 187.070297, 0.000000, 3.116468
105.701085, 187.095450, 0.000000, 3.116468
104.700171, 187.120603, 0.000000, 3.116468
103.699258, 187.145756, 0.000000, 3.116468
102.698345, 187.170909, 0.000000, 3.116468
101.697431, 187.196063, 0.000000, 3.116468
100.696518, 187.221216, 0.000000, 3.116468
99.695604, 187.246369, 0.000000, 3.116468
98.694691, 187.271522, 0.000000, 3.116468
97.693777, 187.296675, 0.000000, 3.116468
96.692864, 187.321828, 0.000000, 3.116468
95.691951, 187.346981, 0.000000, 3.116468
94.691038, 187.372134, 0.000000, 3.116468
lane, 0, 0, 3, driving
142.797687, 188.663997, 0.000000, 3.116468
141.796774, 188.689150, 0.000000, 3.116468
140.795860, 188.714303, 0.000000, 3.116468
139.794947, 188.739456, 0.000000, 3.116468
138.794034, 188.764609, 0.000000, 3.116468
137.793120, 188.789762, 0.000000, 3.116468
136.792207, 188.814916, 0.000000, 3.116468
135.791293, 188.840069, 0.000000, 3.116468
